	source	target	source_entity	target_entity	source_span	target_span	dialogue_id	turn_id	utterance_type	source_word_span
1041	Ok, the class PM6T24023 is in line with your expectation.	네, PM6T24023반이 기대에 맞으실 거예요.	['PM6T24023']	['PM6T24023']	[[14, 23]]	[[3, 12]]	Class_goal_4-70###3782	3	system	[[3, 4]]
1042	Where is this class held?	수업은 어디서 하나요?	[]	[]	[]	[]	Class_goal_4-70###3782	4	user	[]
1043	It is held in Pingjiang New Town, Gusu District.	구수구 핑장 뉴타운에서 합니다.	['Pingjiang New Town, Gusu District.']	['구수구 핑장 뉴타운']	[[14, 48]]	[[0, 10]]	Class_goal_4-70###3782	4	system	[[4, 9]]
1044	When does it start?	언제 시작하나요?	[]	[]	[]	[]	Class_goal_4-70###3782	5	user	[]
1045	It starts on March 7, 2020.	2020년 3월 7일에 시작합니다.	['March 7, 2020.']	['2020년 3월 7일']	[[13, 27]]	[[0, 11]]	Class_goal_4-70###3782	5	system	[[3, 6]]
1046	How about the schedule of this tutorial class? How is the class taught?	이 과외 수업 일정은 어떻게 되나요? 어떤 식으로 수업이 이루어지죠?	[]	[]	[]	[]	Class_goal_4-70###3782	6	user	[]
1047	It's a class taught face-to-face and it has 12 teaching hours.	대면 수업이고 수업 시수는 12시간입니다.	['face-to-face', '12']	['대면', '12']	[[20, 32], [44, 46]]	[[0, 2], [15, 17]]	Class_goal_4-70###3782	6	system	[[4, 5], [8, 9]]
1048	Ok, thanks. I need to talk to my child first, bye!	네, 감사합니다. 아이와 먼저 얘기해 볼게요, 안녕히 계세요!	[]	[]	[]	[]	Class_goal_4-70###3782	7	user	[]
1049	Happy to help, have a nice day, bye!	도울 수 있어서 기쁩니다, 좋은 하루 되세요, 안녕히 가세요!	[]	[]	[]	[]	Class_goal_4-70###3782	7	system	[]
1050	Which FAW-Volkswagen Magotan model has a relatively high-end configuration?	어떤 FAW-폭스바겐 마고탄 모델이 비교적 고급 구성을 가지고 있나요?	['FAW-Volkswagen Magotan']	['FAW-폭스바겐 마고탄']	[[6, 28]]	[[3, 15]]	Car_goal_4-35_v2###8603	0	user	[[1, 3]]
1051	FAW-Volkswagen Magotan 280TSI DSG Comfort Version is the model you want. Its test results are quite good.	FAW-폭스바겐 마고탄 280TSI DSG 컴포터 버전이 당신이 원하는 모델입니다. 테스트 결과가 꽤 좋아요.	['FAW-Volkswagen Magotan 280TSI DSG Comfort Version', 'FAW-Volkswagen Magotan']	['FAW-폭스바겐 마고탄 280TSI DSG 컴포터 버전', 'FAW-폭스바겐 마고탄']	[[0, 49], [0, 22]]	[[0, 30], [0, 12]]	Car_goal_4-35_v2###8603	0	system	[[0, 6], [0, 2]]
1052	Ok, how much is it?	네, 얼마인가요?	[]	[]	[]	[]	Car_goal_4-35_v2###8603	1	user	[]
1053	It's 186,900 yuan.	186,900위안입니다.	['186,900 yuan.']	['186,900위안']	[[5, 18]]	[[0, 9]]	Car_goal_4-35_v2###8603	1	system	[[1, 3]]
1054	Is it equipped with set heating and ventilated seats?	열선 시트와 통풍 시트가 장착되어 있나요?	[]	[]	[]	[]	Car_goal_4-35_v2###8603	2	user	[]
1055	It is not equipped with any of these two functions.	그 두 가지 기능 모두 장착되어 있지 않습니다.	['It is not equipped with any of these two functions.', 'is not equipped with']	['그 두 가지 기능 모두 장착되어 있지 않습니다.', '장착되어 있지 않습니다.']	[[0, 51], [3, 23]]	[[0, 26], [13, 26]]	Car_goal_4-35_v2###8603	2	system	[[0, 10], [1, 5]]
1056	So, how about cruise control? Does it have this function?	그러면, 크루즈 컨트롤은요? 그 기능이 있나요?	[]	[]	[]	[]	Car_goal_4-35_v2###8603	3	user	[]
1057	Sorry, it is not equipped with this function. But it has a reverse camera as support.	죄송하지만, 그 기능이 장착되어 있지 않습니다. 하지만 보조할 후방 카메라는 있습니다.	['is not equipped with', 'support.']	['장착되어 있지 않습니다.', '보조할']	[[10, 30], [77, 85]]	[[13, 26], [31, 34]]	Car_goal_4-35_v2###8603	3	system	[[2, 6], [15, 16]]
1058	Ok, I will think about it, bye.	네, 생각해 볼게요, 안녕히 계세요.	[]	[]	[]	[]	Car_goal_4-35_v2###8603	4	user	[]
1059	All right, have a good day, goodbye.	알겠습니다, 좋은 하루 되세요, 안녕히 가세요.	[]	[]	[]	[]	Car_goal_4-35_v2###8603	4	system	[]
1060	Hi, I'm planning a trip to Shanghai. I have checked many cities online but I finally decided to visit Shanghai. Are there any high-speed trains to Shanghai?	안녕하세요, 상하이 여행을 계획하고 있습니다. 온라인으로 많은 도시들을 봤지만 결국 상하이를 방문하기로 결정했습니다. 상하이로 가는 고속 열차가 있나요?	['Shanghai.', 'high-speed trains', 'Shanghai?', 'Shanghai.']	['상하이', '고속 열차', '상하이', '상하이']	[[27, 36], [126, 143], [147, 156], [102, 111]]	[[7, 10], [74, 79], [66, 69], [47, 50]]	train_weather_goal_2-68###7188	0	user	[[6, 7], [23, 25], [26, 27], [6, 7]]
1061	There are plenty of options. Could you tell me your place of departure?	많은 선택지가 있습니다. 출발지를 말씀해 주시겠어요?	[]	[]	[]	[]	train_weather_goal_2-68###7188	0	system	[]
1062	Alright, I will leave from Xiamen.	네, 샤먼에서 출발합니다.	['Xiamen.']	['샤먼']	[[27, 34]]	[[3, 5]]	train_weather_goal_2-68###7188	1	user	[[5, 6]]
1063	Got it. There are still many available trains for you. What day will you start your journey?	알겠습니다. 아직 이용 가능한 기차가 많이 있습니다. 언제 여행을 시작할 예정이신가요?	[]	[]	[]	[]	train_weather_goal_2-68###7188	1	system	[]
1064	I plan to leave next Friday morning. Please recommend me a suitable train.	다음 주 금요일 아침에 출발할 계획입니다. 제게 맞는 기차를 추천해 주세요.	['next Friday morning.']	['다음 주 금요일 아침']	[[16, 36]]	[[0, 11]]	train_weather_goal_2-68###7188	2	user	[[4, 7]]
1065	Ok, I still need more information. What class do you prefer?	음, 아직 정보가 더 필요합니다. 어떤 좌석 등급을 선호하세요?	[]	[]	[]	[]	train_weather_goal_2-68###7188	2	system	[]
1066	I'd like to travel in first class. It's ok if it is a bit more expensive because I love a quiet environment.	일등석으로 여행하고 싶어요. 조용한 환경을 좋아하기 때문에 조금 더 비싸도 괜찮습니다.	['first class.']	['일등석']	[[22, 34]]	[[0, 3]]	train_weather_goal_2-68###7188	3	user	[[5, 7]]
1067	Ok, I would recommend G1652, from Xiamen to Shanghai Hongqiao.	네, 샤먼에서 상하이 홍차오로 가는 G1652를 추천합니다.	['G1652, from Xiamen to Shanghai Hongqiao.', 'Xiamen', 'Shanghai']	['샤먼에서 상하이 홍차오로 가는 G1652', '샤먼', '상하이']	[[22, 62], [34, 40], [44, 52]]	[[3, 25], [3, 5], [8, 11]]	train_weather_goal_2-68###7188	3	system	[[4, 10], [6, 7], [8, 9]]
1068	Good, I take that train. Can you tell me the arrival time? I'd like to know in advance so I won't miss my stop.	좋습니다, 그 기차를 탈게요. 도착 시간을 말씀해 주실 수 있나요? 내릴 곳을 놓치지 않도록 미리 알고 싶습니다.	[]	[]	[]	[]	train_weather_goal_2-68###7188	4	user	[]
1069	The scheduled arrival time is at 14:32 that day	도착 예정 시간은 그날 오후 2시 32분입니다.	['14:32 that day']	['그날 오후 2시 32분']	[[33, 47]]	[[10, 22]]	train_weather_goal_2-68###7188	4	system	[[6, 9]]
1070	Ok, how much is the first class ticket?	네, 일등석 승차권은 얼마인가요?	[]	[]	[]	[]	train_weather_goal_2-68###7188	5	user	[]
1071	It is 787.5 yuan.	787.5위안입니다.	['787.5 yuan.']	['787.5위안']	[[6, 17]]	[[0, 7]]	train_weather_goal_2-68###7188	5	system	[[2, 4]]
1072	Good, how about the temperature in Shanghai next Friday? I need to decide whether to bring my sunshade or not. My sunshade is great for protecting me from the sun.	좋네요, 다음 주 금요일 상하이 기온은 어떤가요? 제 양산을 가져갈지 말지 결정하려구요. 햇빛으로부터 저를 보호하는 데에는 양산이 좋아요.	['Shanghai', 'next Friday?']	['상하이', '다음 주 금요일']	[[35, 43], [44, 56]]	[[14, 17], [5, 13]]	train_weather_goal_2-68###7188	6	user	[[6, 7], [7, 9]]
1073	The maximum temperature will be 16 degrees Celsius and the minimum temperature will be 9 degrees Celsius in Shanghai that day.	그날 상하이의 최고 기온은 섭씨 16도 그리고 최저 기온은 섭씨 9도입니다.	['The maximum temperature will be 16 degrees Celsius and the minimum temperature will be 9 degrees Celsius', 'Shanghai']	['최고 기온은 섭씨 16도 그리고 최저 기온은 섭씨 9도입니다.', '상하이']	[[0, 104], [108, 116]]	[[8, 42], [3, 6]]	train_weather_goal_2-68###7188	6	system	[[0, 17], [18, 19]]
1074	Ok, I think I don't need my sunshade. How about the weather that day? I always check the weather before I go somewhere.	아, 양산은 필요하지 않겠네요. 그날 날씨는 어떤가요? 저는 어디 가기 전에 항상 날씨를 확인해요.	[]	[]	[]	[]	train_weather_goal_2-68###7188	7	user	[]
1075	It will be light rain that day.	그날 약한 비가 내릴 예정이에요.	['light rain']	['약한 비']	[[11, 21]]	[[3, 7]]	train_weather_goal_2-68###7188	7	system	[[3, 5]]
1076	I don't like walking in the rain. Could you check if there are any tickets for the high-speed train from Xiamen to Shanghai next Tuesday morning?	저는 빗속을 걷는 것을 좋아하지 않아요. 다음 주 화요일 아침에 샤먼에서 상하이로 가는 고속 열차 표가 있는지 확인해 주시겠어요?	['Xiamen', 'Shanghai', 'next Tuesday morning?']	['샤먼', '상하이', '다음 주 화요일 아침']	[[105, 111], [115, 123], [124, 145]]	[[36, 38], [41, 44], [23, 34]]	train_weather_goal_2-68###7188	8	user	[[20, 21], [22, 23], [23, 26]]
1077	Ok, there is one available train for you. It's the high-speed train G1652, from Xiamen to Shanghai Hongqiao.	네, 하나 있습니다. 샤먼에서 상하이 홍차오로 가는 G1652 고속 열차입니다.	['G1652, from Xiamen to Shanghai Hongqiao.', 'Xiamen', 'Shanghai']	['샤먼에서 상하이 홍차오로 가는 G1652', '샤먼', '상하이']	[[68, 108], [80, 86], [90, 98]]	[[12, 34], [12, 14], [17, 20]]	train_weather_goal_2-68###7188	8	system	[[12, 18], [14, 15], [16, 17]]
1078	Good, what's the arrival time of this high-speed train? I have never been to Shanghai before and I'm not familiar with the city so I need to make a plan for my trip in advance.	잘됐네요, 이 고속 열차는 몇 시에 도착하나요? 상하이는 한 번도 가본 적이 없고 잘 모르기 때문에 미리 여행 계획을 세워야 해요.	['Shanghai']	['상하이']	[[77, 85]]	[[27, 30]]	train_weather_goal_2-68###7188	9	user	[[14, 15]]
1079	The specific arrival time is 14:32 that day.	정확한 도착 시간은 그날 오후 2시 32분입니다.	['14:32 that day.']	['그날 오후 2시 32분']	[[29, 44]]	[[11, 23]]	train_weather_goal_2-68###7188	9	system	[[5, 8]]
1080	The arrival time is the same. Good, how about the weather in Shanghai next Tuesday?	도착 시간은 동일하네요. 좋아요, 다음 주 화요일 상하이 날씨는 어떤가요?	['Shanghai', 'next Tuesday?']	['상하이', '다음 주 화요일']	[[61, 69], [70, 83]]	[[28, 31], [19, 27]]	train_weather_goal_2-68###7188	10	user	[[12, 13], [13, 15]]
1081	It will be sunny and later cloudy.	맑은 후 흐릴 예정입니다.	['sunny and later cloudy.']	['맑은 후 흐릴']	[[11, 34]]	[[0, 7]]	train_weather_goal_2-68###7188	10	system	[[3, 7]]
1082	Thank you so much for your detailed information, bye!	자세한 정보 정말 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	train_weather_goal_2-68###7188	11	user	[]
1083	I'm happy the information helped, goodbye!	정보가 도움이 되어서 기쁩니다, 안녕히 가세요!	[]	[]	[]	[]	train_weather_goal_2-68###7188	11	system	[]
1084	Hi, I will leave from Beijing to Nanjing for a meeting next Saturday afternoon and I plan to buy a first class ticket for a high-speed train. Could you tell me any high-speed train that's available that day?	안녕하세요, 회의 때문에 베이징에서 난징으로 다음 주 토요일 오후에 떠나야 하는데 고속 열차 일등석을 구매하려고 합니다. 그날 탈 수 있는 고속 열차가 있는지 말씀해 주실 수 있나요?	['Beijing', 'Nanjing', 'next Saturday afternoon', 'first class', 'high-speed train.', 'high-speed train']	['베이징', '난징', '다음 주 토요일 오후', '일등석', '고속 열차', '고속 열차']	[[22, 29], [33, 40], [55, 78], [99, 110], [124, 141], [164, 180]]	[[14, 17], [20, 22], [25, 36], [52, 55], [46, 51], [78, 83]]	train_weather_goal_1-9_v2###2724	0	user	[[5, 6], [7, 8], [11, 14], [20, 22], [25, 27], [32, 34]]
1085	You could take the high-speed train G135, from Beijingnan to Nanjingnan.	베이징난에서 난징난으로 가는 G135 고속 열차를 타실 수 있습니다.	['G135, from Beijingnan to Nanjingnan.', 'Nanjingnan.', 'Beijingnan']	['베이징난에서 난징난으로 가는 G135', '난징난', '베이징난']	[[36, 72], [61, 72], [47, 57]]	[[0, 20], [7, 10], [0, 4]]	train_weather_goal_1-9_v2###2724	0	system	[[6, 11], [10, 11], [8, 9]]
1086	How much is the ticket?	승차권은 얼마인가요?	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	1	user	[]
1087	A first class ticket is 748.5 yuan.	일등석 승차권은 748.5위안입니다.	['first class', '748.5 yuan.']	['일등석', '748.5위안']	[[2, 13], [24, 35]]	[[0, 3], [9, 16]]	train_weather_goal_1-9_v2###2724	1	system	[[1, 3], [5, 7]]
1088	How about the departure time?	출발 시간은 어떤가요?	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	2	user	[]
1089	The departure time is at 13:05 that day.	출발 시간은 그날 오후 1시 3분입니다.	['13:05 that day.']	['그날 오후 1시 3분']	[[25, 40]]	[[7, 18]]	train_weather_goal_1-9_v2###2724	2	system	[[5, 8]]
1090	How long does the whole journey take?	총 소요 시간은 얼마나 되나요?	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	3	user	[]
1091	It takes 4 hours and 25 minutes.	4시간 25분이 걸립니다.	['4 hours and 25 minutes.']	['4시간 25분']	[[9, 32]]	[[0, 7]]	train_weather_goal_1-9_v2###2724	3	system	[[2, 7]]
1092	Ok. Can you tell me what the weather will be like in Nanjing next Saturday?	알겠습니다. 다음 주 토요일 난징 날씨가 어떨지 말씀해 주실 수 있나요?	['Nanjing', 'next Saturday?']	['난징', '다음 주 토요일']	[[53, 60], [61, 75]]	[[16, 18], [7, 15]]	train_weather_goal_1-9_v2###2724	4	user	[[12, 13], [13, 15]]
1093	It will be cloudy.	흐릴 거예요.	['cloudy.']	['흐릴']	[[11, 18]]	[[0, 2]]	train_weather_goal_1-9_v2###2724	4	system	[[3, 4]]
1094	How about the temperature?	기온은요?	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	5	user	[]
1095	The maximum temperature will be 17 degrees Celsius and the minimum temperature will be 6 degrees Celsius.	최고 기온은 섭씨 17도, 최저 기온은 섭씨 6도입니다.	['The maximum temperature will be 17 degrees Celsius and the minimum temperature will be 6 degrees Celsius.']	['최고 기온은 섭씨 17도, 최저 기온은 섭씨 6도입니다.']	[[0, 105]]	[[0, 31]]	train_weather_goal_1-9_v2###2724	5	system	[[0, 17]]
1096	Ok. No further questions. Thanks for your service. Bye!	네. 질문 사항은 더 없습니다. 감사합니다. 안녕히 계세요!	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	6	user	[]
1097	You're welcome. Have a nice day!	천만에요. 좋은 하루 되세요!	[]	[]	[]	[]	train_weather_goal_1-9_v2###2724	6	system	[]
1098	Hi, I want to take a trip to Wuzhong District. Could you recommend a landscape scenic spot I can get to directly by subway?	안녕하세요, 우중구로 여행을 가고 싶습니다. 지하철로 바로 갈 수 있는 풍경이 좋은 곳을 추천해 주실 수 있나요?	['Wuzhong District.', 'landscape scenic spot', 'directly by subway?']	['우중구', '풍경이 좋은 곳', '지하철로 바로']	[[29, 46], [69, 90], [104, 123]]	[[7, 10], [40, 48], [25, 32]]	attraction_goal_2-36_v2###1857	0	user	[[8, 10], [14, 17], [21, 24]]
1099	You could go to Stone Lake.	석호에 가실 수 있습니다.	['Stone Lake.']	['석호']	[[16, 27]]	[[0, 2]]	attraction_goal_2-36_v2###1857	0	system	[[4, 6]]
1100	Alright, and I can get there directly by subway, right? Where is it?	네, 그리고 그곳에 지하철로 바로 갈 수 있죠, 맞나요? 어디에 있나요?	[]	[]	[]	[]	attraction_goal_2-36_v2###1857	1	user	[]
1101	Yes, you can get there by subway directly, no need to worry. It is located at No. 333, Youxin Road, Wuzhong District, Suzhou City.	네, 그곳에 지하철로 바로 가실 수 있으니, 걱정하지 마세요. 쑤저우시 우중구 유씬로 333호에 위치해 있습니다.	['you can get there by subway directly,', 'No. 333, Youxin Road, Wuzhong District, Suzhou City.', 'Wuzhong District,']	['그곳에 지하철로 바로 가실 수 있으니,', '쑤저우시 우중구 유씬로 333호', '우중구']	[[5, 42], [78, 130], [100, 117]]	[[3, 24], [35, 52], [40, 43]]	attraction_goal_2-36_v2###1857	1	system	[[1, 8], [16, 24], [20, 22]]
1102	What is there to do?	거기서 무엇을 할 수 있나요?	[]	[]	[]	[]	attraction_goal_2-36_v2###1857	2	user	[]
1103	It's famous for Stone Lake's wonderful scenery and the endless rows of mountains and ridges. It's a great place to appreciate the mountain and water culture of Suzhou.	석호의 멋진 경치와 끝없이 이어진 산과 능선으로 유명합니다. 산과 물에 대한 쑤저우의 문화를 감상할 수 있는 좋은 장소에요.	"[""It's famous for Stone Lake's wonderful scenery and the endless rows of mountains and ridges. It's a great place to appreciate the mountain and water culture of Suzhou.""]"	['석호의 멋진 경치와 끝없이 이어진 산과 능선으로 유명합니다. 산과 물에 대한 쑤저우의 문화를 감상할 수 있는 좋은 장소에요.']	[[0, 167]]	[[0, 69]]	attraction_goal_2-36_v2###1857	2	system	[[0, 28]]
1104	Ok. No further questions. Thanks for your service. Bye!	네. 더 이상 질문은 없습니다. 감사합니다. 안녕히 계세요!	[]	[]	[]	[]	attraction_goal_2-36_v2###1857	3	user	[]
1105	You're welcome. Have a nice day!	천만에요. 좋은 하루 되세요!	[]	[]	[]	[]	attraction_goal_2-36_v2###1857	3	system	[]
1106	Hello! I've wanted to buy a desktop recently but I don't know much about them. Could you give me some recommendations?	안녕하세요! 저는 최근에 데스크톱을 사려고 하는데 잘 아는 게 없어요. 추천해 주실 수 있나요?	['desktop']	['데스크톱']	[[28, 35]]	[[14, 18]]	PC_goal_5-7_v2###10265	0	user	[[6, 7]]
1107	I think Lenovo Tianyi 510Pro is a good model.	레노버 티안이 510프로가 괜찮은 모델입니다.	['Lenovo Tianyi 510Pro', 'Lenovo Tianyi']	['레노버 티안이 510프로', '레노버 티안']	[[8, 28], [8, 21]]	[[0, 13], [0, 6]]	PC_goal_5-7_v2###10265	0	system	[[2, 5], [2, 4]]
1108	Okay, how about its memory?	음, 메모리는 어떤가요?	[]	[]	[]	[]	PC_goal_5-7_v2###10265	1	user	[]
1109	The memory capacity of this model is 8GB.	이 모델의 메모리 용량은 8GB입니다.	['8GB.']	['8GB']	[[37, 41]]	[[14, 17]]	PC_goal_5-7_v2###10265	1	system	[[7, 8]]
1110	Good, that's just what I want, a desktop with 8GB memory. So what about its CPU?	좋네요, 8GB의 메모리를 갖춘 데스크톱이 바로 제가 원하는 거에요. 그러면 CPU는요?	['8GB']	['8GB']	[[46, 49]]	[[5, 8]]	PC_goal_5-7_v2###10265	2	user	[[9, 10]]
1111	The CPU of this model is an Intel Core i5.	이 모델의 CPU는 인텔 코어 i5입니다.	['Intel Core i5.']	['인텔 코어 i5']	[[28, 42]]	[[11, 19]]	PC_goal_5-7_v2###10265	2	system	[[7, 10]]
1112	Great, that's perfect for me, haha.	좋네요, 완벽해요, 하하.	[]	[]	[]	[]	PC_goal_5-7_v2###10265	3	user	[]
1113	Yes, with the model I recommended you get great value for your money.	네, 이 모델은 가성비가 좋아서 추천합니다.	[]	[]	[]	[]	PC_goal_5-7_v2###10265	3	system	[]
1114	So, how much is this desktop? My budget is 5,000 to 10,000 yuan.	그러면 이 데스크톱은 얼마인가요? 제 예산은 5,000에서 10,000위안이에요.	['5,000 to 10,000']	['5,000에서 10,000']	[[43, 58]]	[[25, 39]]	PC_goal_5-7_v2###10265	4	user	[[9, 12]]
1115	No need to worry about your budget, this desktop is 4,889.0 yuan.	예산은 걱정하지 않으셔도 돼요, 이 데스크톱은 4,889위안입니다.	['4,889.0']	['4,889']	[[52, 59]]	[[26, 31]]	PC_goal_5-7_v2###10265	4	system	[[10, 11]]
1116	That’s great! By the way, what's the operating system of this desktop?	잘됐네요! 그런데, 이 데스크톱의 운영 체제는 무엇인가요?	[]	[]	[]	[]	PC_goal_5-7_v2###10265	5	user	[]
1117	This desktop is equipped with the latest Windows 10 operating system.	이 데스크톱은 최신 윈도우 10 운영 체제가 갖춰져 있습니다.	['Windows 10']	['윈도우 10']	[[41, 51]]	[[11, 17]]	PC_goal_5-7_v2###10265	5	system	[[7, 9]]
1118	Good, that's a nice operating system. Well, how about its standby time?	좋네요, 괜찮은 운영 체제죠. 음, 대기 시간은 어떤가요?	[]	[]	[]	[]	PC_goal_5-7_v2###10265	6	user	[]
1119	The standby time of this desktop hasn't been set yet.	이 데스크톱의 대기 시간은 아직 정해지지 않았습니다.	"[""hasn't been set yet.""]"	['아직 정해지지 않았습니다.']	[[33, 53]]	[[15, 29]]	PC_goal_5-7_v2###10265	6	system	[[6, 10]]
1120	Ok, then how about its CPU?	네, 그렇다면 CPU는 어떤가요?	[]	[]	[]	[]	PC_goal_5-7_v2###10265	7	user	[]
1121	The CPU type of this desktop is an Intel Core i5, i5-9400F.	이 데스크톱의 CPU 종류는 인텔 코어 i5로 i5-9400F입니다.	['i5-9400F.']	['i5-9400F']	[[50, 59]]	[[26, 34]]	PC_goal_5-7_v2###10265	7	system	[[11, 12]]
1122	Ok, I see. What color is the desktop?	네, 그렇군요. 이 데스크톱은 무슨 색인가요?	[]	[]	[]	[]	PC_goal_5-7_v2###10265	8	user	[]
1123	The color of this desktop hasn't been set yet.	이 데스크톱의 색깔은 아직 정해지지 않았습니다.	"[""hasn't been set yet.""]"	['아직 정해지지 않았습니다.']	[[26, 46]]	[[12, 26]]	PC_goal_5-7_v2###10265	8	system	[[5, 9]]
1124	Ok, got it. Thanks for your help, bye!	네, 알겠습니다. 도와주셔서 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	PC_goal_5-7_v2###10265	9	user	[]
1125	My pleasure, goodbye!	천만에요, 안녕히 가세요!	[]	[]	[]	[]	PC_goal_5-7_v2###10265	9	system	[]
1126	Hi, I've had a lot of free time recently. Could you recommend a Hong Kong TV show?	안녕하세요, 최근 여유 시간이 많이 생겼습니다. 홍콩 TV 프로그램을 추천해 주실 수 있나요?	['Hong Kong']	['홍콩']	[[64, 73]]	[[27, 29]]	tv_goal_1-2###6787	0	user	[[13, 15]]
1127	Hello, there are many options. Do you have any other requirements for the TV show?	안녕하세요, 많은 선택지가 있습니다. TV 프로그램과 관련된 다른 요구 사항이 있으신가요?	[]	[]	[]	[]	tv_goal_1-2###6787	0	system	[]
1128	Please recommend me a romantic TV show from the 2010s.	2010년대 로맨스 TV 프로그램을 추천해 주세요.	['2010s.']	['2010년대']	[[48, 54]]	[[0, 6]]	tv_goal_1-2###6787	1	user	[[9, 10]]
1129	Ok, I would recommend Lives of Omission. I think you will like it.	네, 잠행저격을 추천합니다. 좋아하실 거에요.	['Lives of Omission.']	['잠행저격']	[[22, 40]]	[[3, 7]]	tv_goal_1-2###6787	1	system	[[4, 7]]
1130	How many episodes does the TV show have?	이 TV 프로그램은 몇 개의 에피소드가 있나요?	[]	[]	[]	[]	tv_goal_1-2###6787	2	user	[]
1131	It has a total of 30 episodes.	총 30편입니다.	['30 episodes.']	['30편']	[[18, 30]]	[[2, 5]]	tv_goal_1-2###6787	2	system	[[5, 7]]
1132	When did the TV show premiere?	이 TV 프로그램은 언제 첫 방영되었나요?	[]	[]	[]	[]	tv_goal_1-2###6787	3	user	[]
1133	It premiered on August 1, 2011.	2011년 8월 1일에 첫 방영되었습니다.	['August 1, 2011.']	['2011년 8월 1일']	[[16, 31]]	[[0, 11]]	tv_goal_1-2###6787	3	system	[[3, 6]]
1134	Alright, how about its Douban rating?	네, Douban 평점은 어떤가요?	[]	[]	[]	[]	tv_goal_1-2###6787	4	user	[]
1135	Its Douban rating is 8.5.	Douban 평점은 8.5점입니다.	['8.5.']	['8.5점']	[[21, 25]]	[[11, 15]]	tv_goal_1-2###6787	4	system	[[4, 5]]
1136	Okay, thanks for your patience. Bye.	"알겠습니다, 오랜 시간 답해주셔서 감사드립니다. 안녕히 계세요.
"	[]	[]	[]	[]	tv_goal_1-2###6787	5	user	[]
1137	My pleasure. I'm glad to be at your service, bye!	천만에요. 도움이 되어 기쁩니다. 안녕히 가세요.	[]	[]	[]	[]	tv_goal_1-2###6787	5	system	[]
1138	Hello, I would like to fly from directly Guangzhou to Chengdu next Tuesday. Could you help me find a suitable flight and check the price for business class first? Thanks!	안녕하세요, 저는 다음 주 화요일 광저우에서 청두로 가는 직행 비행기를 타려고 합니다. 먼저 제게 맞는 항공편을 찾고 비즈니스석 가격을 확인할 수 있도록 도와주시겠어요? 감사합니다!	['Guangzhou', 'Chengdu', 'next Tuesday.', 'business class']	['광저우', '청두', '다음 주 화요일', '비즈니스석']	[[41, 50], [54, 61], [62, 75], [141, 155]]	[[19, 22], [25, 27], [10, 18], [66, 71]]	flight_goal_3-25###1601	0	user	[[8, 9], [10, 11], [11, 13], [26, 28]]
1139	Flight 3U8556 of Sichuan Airlines, from Terminal 2 of Baiyun International Airport to Terminal 1 of Shuangliu International Airport fits your requirements. A business class ticket is 1,890 yuan.	바이윈 국제공항 제2터미널에서 솽류 국제공항 제1터미널로 가는 쓰촨 항공 3U8556편이 요구에 부합합니다. 비즈니스석 항공권은 1,890위안입니다.	['Flight 3U8556 of Sichuan Airlines, from Terminal 2 of Baiyun International Airport to Terminal 1 of Shuangliu International Airport', 'business class', '1,890 yuan.']	['바이윈 국제공항 제2터미널에서 솽류 국제공항 제1터미널로 가는 쓰촨 항공 3U8556편', '비즈니스석', '1,890위안']	[[0, 131], [158, 172], [183, 194]]	[[0, 48], [61, 66], [72, 79]]	flight_goal_3-25###1601	0	system	[[0, 19], [23, 25], [27, 29]]
1140	Please also help me check the price for economy class.	이코노미석 가격도 확인해 주세요.	['economy class.']	['이코노미석']	[[40, 54]]	[[0, 5]]	flight_goal_3-25###1601	1	user	[[8, 10]]
1141	600 yuan.	600위안입니다.	['600 yuan.']	['600위안']	[[0, 9]]	[[0, 5]]	flight_goal_3-25###1601	1	system	[[0, 2]]
1142	Ok, how about the departure and arrival times?	네, 출발과 도착 시간은 어떤가요?	[]	[]	[]	[]	flight_goal_3-25###1601	2	user	[]
1143	The departure time is 10:30 that day and it arrives at 13:15 on the same day.	출발 시간은 그날 오전 10시 반이고 같은 날 오후 1시 15분에 도착합니다.	['10:30 that day', '13:15 on the same day.']	['그날 오전 10시 반', '같은 날 오후 1시 15분']	[[22, 36], [55, 77]]	[[7, 18], [21, 35]]	flight_goal_3-25###1601	2	system	[[4, 7], [11, 16]]
1144	Thank you for answering all my questions. Bye!	제 질문에 모두 답해주셔서 감사합니다. 안녕히 계세요!	[]	[]	[]	[]	flight_goal_3-25###1601	3	user	[]
1145	Happy to help, bye!	도움이 되어 기쁩니다, 안녕히 가세요!	[]	[]	[]	[]	flight_goal_3-25###1601	3	system	[]
1146	Is this customer service? Hi, I'm about to go on a business trip to Gusu District, Suzhou. Could you recommend some cheaper hotels in this district?	고객 서비스팀인가요? 곧 쑤저우시 구수구로 출장을 갑니다. 이 구역에서 더 저렴한 호텔을 추천해 주실 수 있나요?	['Suzhou.', 'cheaper']	['쑤저우시', '더 저렴한']	[[83, 90], [116, 123]]	[[14, 18], [40, 45]]	hotel_goal_1-17###5621	0	user	[[16, 17], [21, 22]]
